enterDate,casualtiesPerDay,dateOrder,eventType,eventOrder
2023-12-11T00:00:00.000Z,118,66,חרבות ברזל,2
2024-06-26T00:00:00.000Z,13,264,חרבות ברזל,2
2025-01-08T00:00:00.000Z,7,460,סך הכל,0
2025-01-09T00:00:00.000Z,16,461,חרבות ברזל,2
2025-01-09T00:00:00.000Z,16,461,סך הכל,0
2025-01-10T00:00:00.000Z,17,462,סך הכל,0
2025-01-10T00:00:00.000Z,17,462,חרבות ברזל,2
2025-01-11T00:00:00.000Z,17,463,חרבות ברזל,2
2025-01-11T00:00:00.000Z,17,463,סך הכל,0
2025-01-12T00:00:00.000Z,13,464,סך הכל,0
2025-01-12T00:00:00.000Z,13,464,חרבות ברזל,2
2025-01-13T00:00:00.000Z,16,465,סך הכל,0
2025-01-13T00:00:00.000Z,16,465,חרבות ברזל,2
2025-01-14T00:00:00.000Z,55,466,סך הכל,0
2025-01-14T00:00:00.000Z,55,466,חרבות ברזל,2
2025-01-15T00:00:00.000Z,19,467,סך הכל,0
2025-01-15T00:00:00.000Z,19,467,חרבות ברזל,2
2025-01-16T00:00:00.000Z,6,468,סך הכל,0
2025-01-16T00:00:00.000Z,6,468,חרבות ברזל,2
2025-01-17T00:00:00.000Z,10,469,חרבות ברזל,2
2025-01-17T00:00:00.000Z,10,469,סך הכל,0
2025-01-18T00:00:00.000Z,17,470,חרבות ברזל,2
2025-01-18T00:00:00.000Z,17,470,סך הכל,0
2025-01-19T00:00:00.000Z,29,471,סך הכל,0
2025-01-19T00:00:00.000Z,29,471,חרבות ברזל,2
2025-01-20T00:00:00.000Z,7,472,חרבות ברזל,2
2025-01-20T00:00:00.000Z,7,472,סך הכל,0
2025-01-21T00:00:00.000Z,16,473,סך הכל,0
2025-01-21T00:00:00.000Z,16,473,חרבות ברזל,2
2025-01-22T00:00:00.000Z,8,474,חרבות ברזל,2
2025-01-22T00:00:00.000Z,8,474,סך הכל,0
2025-01-23T00:00:00.000Z,5,475,סך הכל,0
2025-01-23T00:00:00.000Z,5,475,חרבות ברזל,2
2025-01-24T00:00:00.000Z,5,476,חרבות ברזל,2
2025-01-24T00:00:00.000Z,5,476,סך הכל,0
2025-01-25T00:00:00.000Z,10,477,סך הכל,0
2025-01-25T00:00:00.000Z,10,477,חרבות ברזל,2
2025-01-26T00:00:00.000Z,6,478,חרבות ברזל,2
2025-01-26T00:00:00.000Z,6,478,סך הכל,0
2025-01-27T00:00:00.000Z,15,479,חרבות ברזל,2
2025-01-27T00:00:00.000Z,15,479,סך הכל,0
2025-01-28T00:00:00.000Z,8,480,סך הכל,0
2025-01-28T00:00:00.000Z,8,480,חרבות ברזל,2
2025-01-29T00:00:00.000Z,7,481,סך הכל,0
2025-01-29T00:00:00.000Z,7,481,חרבות ברזל,2
2025-01-30T00:00:00.000Z,20,482,סך הכל,0
2025-01-30T00:00:00.000Z,20,482,חרבות ברזל,2
2025-01-31T00:00:00.000Z,4,483,סך הכל,0
2025-01-31T00:00:00.000Z,4,483,חרבות ברזל,2
2025-02-01T00:00:00.000Z,7,484,סך הכל,0
2025-02-01T00:00:00.000Z,7,484,חרבות ברזל,2
2025-02-02T00:00:00.000Z,8,485,סך הכל,0
2025-02-02T00:00:00.000Z,8,485,חרבות ברזל,2
2025-02-03T00:00:00.000Z,4,486,חרבות ברזל,2
2025-02-03T00:00:00.000Z,4,486,סך הכל,0
2025-02-04T00:00:00.000Z,10,487,סך הכל,0
2025-02-04T00:00:00.000Z,10,487,חרבות ברזל,2
2025-02-05T00:00:00.000Z,3,488,חרבות ברזל,2
2025-02-05T00:00:00.000Z,3,488,סך הכל,0
2025-02-06T00:00:00.000Z,17,489,חרבות ברזל,2
2025-02-06T00:00:00.000Z,17,489,סך הכל,0
2025-02-07T00:00:00.000Z,10,490,סך הכל,0
2025-02-07T00:00:00.000Z,10,490,חרבות ברזל,2
2025-02-08T00:00:00.000Z,8,491,סך הכל,0
2025-02-08T00:00:00.000Z,8,491,חרבות ברזל,2
2025-02-09T00:00:00.000Z,5,492,חרבות ברזל,2
2025-02-09T00:00:00.000Z,5,492,סך הכל,0
2025-02-10T00:00:00.000Z,2,493,סך הכל,0
2025-02-10T00:00:00.000Z,2,493,חרבות ברזל,2
2025-02-11T00:00:00.000Z,3,494,חרבות ברזל,2
2025-02-11T00:00:00.000Z,3,494,סך הכל,0
2025-02-12T00:00:00.000Z,7,495,חרבות ברזל,2
2025-02-12T00:00:00.000Z,7,495,סך הכל,0
2025-02-13T00:00:00.000Z,7,496,סך הכל,0
2025-02-13T00:00:00.000Z,7,496,חרבות ברזל,2
2025-02-14T00:00:00.000Z,5,497,חרבות ברזל,2
2025-02-14T00:00:00.000Z,5,497,סך הכל,0
2025-02-15T00:00:00.000Z,3,498,סך הכל,0
2025-02-15T00:00:00.000Z,3,498,חרבות ברזל,2
2025-02-16T00:00:00.000Z,4,499,סך הכל,0
2025-02-16T00:00:00.000Z,4,499,חרבות ברזל,2
2025-02-17T00:00:00.000Z,3,500,סך הכל,0
2025-02-17T00:00:00.000Z,3,500,חרבות ברזל,2
2025-02-18T00:00:00.000Z,13,501,סך הכל,0
2025-02-18T00:00:00.000Z,13,501,חרבות ברזל,2
2025-02-19T00:00:00.000Z,5,502,חרבות ברזל,2
2025-02-19T00:00:00.000Z,5,502,סך הכל,0
2025-02-20T00:00:00.000Z,4,503,סך הכל,0
2025-02-20T00:00:00.000Z,4,503,חרבות ברזל,2
2025-02-21T00:00:00.000Z,1,504,חרבות ברזל,2
2025-02-21T00:00:00.000Z,1,504,סך הכל,0
2025-02-22T00:00:00.000Z,6,505,סך הכל,0
2025-02-22T00:00:00.000Z,6,505,חרבות ברזל,2
2025-02-23T00:00:00.000Z,2,506,חרבות ברזל,2
2025-02-23T00:00:00.000Z,2,506,סך הכל,0
2025-02-24T00:00:00.000Z,7,507,סך הכל,0
2025-02-24T00:00:00.000Z,7,507,חרבות ברזל,2
2025-02-25T00:00:00.000Z,1,508,חרבות ברזל,2
2025-02-25T00:00:00.000Z,1,508,סך הכל,0
2025-02-26T00:00:00.000Z,11,509,סך הכל,0
2025-02-26T00:00:00.000Z,11,509,חרבות ברזל,2
2025-02-27T00:00:00.000Z,21,510,סך הכל,0
2025-02-27T00:00:00.000Z,21,510,חרבות ברזל,2
2025-02-28T00:00:00.000Z,18,511,סך הכל,0
2025-02-28T00:00:00.000Z,18,511,חרבות ברזל,2
2025-03-01T00:00:00.000Z,21,512,חרבות ברזל,2
2025-03-01T00:00:00.000Z,21,512,סך הכל,0
2025-03-02T00:00:00.000Z,1,513,חרבות ברזל,2
2025-03-02T00:00:00.000Z,1,513,סך הכל,0
2025-03-03T00:00:00.000Z,12,514,סך הכל,0
2025-03-03T00:00:00.000Z,12,514,חרבות ברזל,2
2025-03-04T00:00:00.000Z,5,515,סך הכל,0
2025-03-04T00:00:00.000Z,5,515,חרבות ברזל,2
2025-03-05T00:00:00.000Z,4,516,סך הכל,0
2025-03-05T00:00:00.000Z,4,516,חרבות ברזל,2
2025-03-06T00:00:00.000Z,3,517,סך הכל,0
2025-03-06T00:00:00.000Z,3,517,חרבות ברזל,2
2025-03-07T00:00:00.000Z,2,518,סך הכל,0
2025-03-07T00:00:00.000Z,2,518,חרבות ברזל,2
2025-03-08T00:00:00.000Z,2,519,סך הכל,0
2025-03-08T00:00:00.000Z,2,519,חרבות ברזל,2
2025-03-09T00:00:00.000Z,4,520,חרבות ברזל,2
2025-03-09T00:00:00.000Z,4,520,סך הכל,0
2025-03-10T00:00:00.000Z,5,521,סך הכל,0
2025-03-10T00:00:00.000Z,5,521,חרבות ברזל,2
2025-03-11T00:00:00.000Z,5,522,חרבות ברזל,2
2025-03-11T00:00:00.000Z,5,522,סך הכל,0
2025-03-12T00:00:00.000Z,3,523,סך הכל,0
2025-03-12T00:00:00.000Z,3,523,חרבות ברזל,2
2025-03-13T00:00:00.000Z,4,524,חרבות ברזל,2
2025-03-13T00:00:00.000Z,4,524,סך הכל,0
2025-03-15T00:00:00.000Z,3,526,חרבות ברזל,2
2025-09-18T00:00:00.000Z,16,712,חרבות ברזל,2
2025-09-18T00:00:00.000Z,16,712,סך הכל,0
2025-09-19T00:00:00.000Z,19,713,סך הכל,0
2025-09-19T00:00:00.000Z,19,713,חרבות ברזל,2
2025-09-20T00:00:00.000Z,11,714,סך הכל,0
2025-09-20T00:00:00.000Z,11,714,חרבות ברזל,2
2025-09-21T00:00:00.000Z,31,715,סך הכל,0
2025-09-21T00:00:00.000Z,31,715,חרבות ברזל,2
2024-06-27T00:00:00.000Z,38,265,סך הכל,0
2024-06-27T00:00:00.000Z,38,265,חרבות ברזל,2
2024-06-28T00:00:00.000Z,21,266,סך הכל,0
2024-06-28T00:00:00.000Z,21,266,חרבות ברזל,2
2024-06-29T00:00:00.000Z,20,267,סך הכל,0
2024-06-29T00:00:00.000Z,20,267,חרבות ברזל,2
2024-06-30T00:00:00.000Z,68,268,חרבות ברזל,2
2024-06-30T00:00:00.000Z,68,268,סך הכל,0
2024-07-01T00:00:00.000Z,33,269,סך הכל,0
2024-07-01T00:00:00.000Z,33,269,חרבות ברזל,2
2024-07-02T00:00:00.000Z,36,270,חרבות ברזל,2
2024-07-02T00:00:00.000Z,36,270,סך הכל,0
2024-07-03T00:00:00.000Z,36,271,סך הכל,0
2024-07-03T00:00:00.000Z,36,271,חרבות ברזל,2
2024-07-04T00:00:00.000Z,29,272,חרבות ברזל,2
2024-07-04T00:00:00.000Z,29,272,סך הכל,0
2024-07-05T00:00:00.000Z,33,273,סך הכל,0
2024-07-05T00:00:00.000Z,33,273,חרבות ברזל,2
2024-07-06T00:00:00.000Z,12,274,חרבות ברזל,2
2024-07-06T00:00:00.000Z,12,274,סך הכל,0
2024-07-07T00:00:00.000Z,21,275,סך הכל,0
2024-07-07T00:00:00.000Z,21,275,חרבות ברזל,2
2024-07-08T00:00:00.000Z,27,276,חרבות ברזל,2
2024-07-08T00:00:00.000Z,27,276,סך הכל,0
2024-07-09T00:00:00.000Z,25,277,חרבות ברזל,2
2024-07-09T00:00:00.000Z,25,277,סך הכל,0
2024-07-10T00:00:00.000Z,22,278,חרבות ברזל,2
2024-07-10T00:00:00.000Z,22,278,סך הכל,0
2024-07-11T00:00:00.000Z,19,279,חרבות ברזל,2
2024-07-11T00:00:00.000Z,19,279,סך הכל,0
2024-07-12T00:00:00.000Z,11,280,סך הכל,0
2024-07-12T00:00:00.000Z,11,280,חרבות ברזל,2
2024-07-13T00:00:00.000Z,26,281,סך הכל,0
2024-07-13T00:00:00.000Z,26,281,חרבות ברזל,2
2024-07-14T00:00:00.000Z,23,282,סך הכל,0
2024-07-14T00:00:00.000Z,23,282,חרבות ברזל,2
2024-07-15T00:00:00.000Z,15,283,סך הכל,0
2024-07-15T00:00:00.000Z,15,283,חרבות ברזל,2
2024-07-16T00:00:00.000Z,19,284,סך הכל,0
2024-07-16T00:00:00.000Z,19,284,חרבות ברזל,2
2024-07-17T00:00:00.000Z,18,285,סך הכל,0
2024-07-17T00:00:00.000Z,18,285,חרבות ברזל,2
2024-07-18T00:00:00.000Z,16,286,חרבות ברזל,2
2024-07-18T00:00:00.000Z,16,286,סך הכל,0
2024-07-19T00:00:00.000Z,18,287,סך הכל,0
2024-07-19T00:00:00.000Z,18,287,חרבות ברזל,2
2024-07-20T00:00:00.000Z,8,288,חרבות ברזל,2
2024-07-20T00:00:00.000Z,8,288,סך הכל,0
2024-07-21T00:00:00.000Z,14,289,סך הכל,0
2024-07-21T00:00:00.000Z,14,289,חרבות ברזל,2
2024-07-22T00:00:00.000Z,18,290,חרבות ברזל,2
2024-07-22T00:00:00.000Z,18,290,סך הכל,0
2024-07-23T00:00:00.000Z,22,291,סך הכל,0
2024-07-23T00:00:00.000Z,22,291,חרבות ברזל,2
2024-07-24T00:00:00.000Z,13,292,חרבות ברזל,2
2024-07-24T00:00:00.000Z,13,292,סך הכל,0
2024-07-25T00:00:00.000Z,20,293,סך הכל,0
2024-07-25T00:00:00.000Z,20,293,חרבות ברזל,2
2024-07-26T00:00:00.000Z,12,294,חרבות ברזל,2
2024-07-26T00:00:00.000Z,12,294,סך הכל,0
2024-07-27T00:00:00.000Z,59,295,חרבות ברזל,2
2024-07-27T00:00:00.000Z,59,295,סך הכל,0
2024-07-28T00:00:00.000Z,29,296,סך הכל,0
2024-07-28T00:00:00.000Z,29,296,חרבות ברזל,2
2024-07-29T00:00:00.000Z,18,297,סך הכל,0
2024-07-29T00:00:00.000Z,18,297,חרבות ברזל,2
2024-07-30T00:00:00.000Z,32,298,סך הכל,0
2024-07-30T00:00:00.000Z,32,298,חרבות ברזל,2
2024-07-31T00:00:00.000Z,17,299,סך הכל,0
2024-07-31T00:00:00.000Z,17,299,חרבות ברזל,2
2024-08-01T00:00:00.000Z,11,300,סך הכל,0
2024-08-01T00:00:00.000Z,11,300,חרבות ברזל,2
2024-08-02T00:00:00.000Z,7,301,סך הכל,0
2024-08-02T00:00:00.000Z,7,301,חרבות ברזל,2
2024-08-03T00:00:00.000Z,12,302,חרבות ברזל,2
2024-08-03T00:00:00.000Z,12,302,סך הכל,0
2024-08-04T00:00:00.000Z,10,303,סך הכל,0
2024-08-04T00:00:00.000Z,10,303,חרבות ברזל,2
2024-08-05T00:00:00.000Z,30,304,חרבות ברזל,2
2024-08-05T00:00:00.000Z,30,304,סך הכל,0
2024-08-06T00:00:00.000Z,56,305,סך הכל,0
2024-08-06T00:00:00.000Z,56,305,חרבות ברזל,2
2024-08-07T00:00:00.000Z,12,306,חרבות ברזל,2
2024-08-07T00:00:00.000Z,12,306,סך הכל,0
2024-08-08T00:00:00.000Z,27,307,סך הכל,0
2024-08-08T00:00:00.000Z,27,307,חרבות ברזל,2
2024-08-09T00:00:00.000Z,9,308,חרבות ברזל,2
2024-08-09T00:00:00.000Z,9,308,סך הכל,0
2024-08-10T00:00:00.000Z,9,309,סך הכל,0
2024-08-10T00:00:00.000Z,9,309,חרבות ברזל,2
2024-08-11T00:00:00.000Z,16,310,חרבות ברזל,2
2024-08-11T00:00:00.000Z,16,310,סך הכל,0
2024-08-12T00:00:00.000Z,11,311,חרבות ברזל,2
2024-08-12T00:00:00.000Z,11,311,סך הכל,0
2024-08-13T00:00:00.000Z,12,312,סך הכל,0
2024-08-13T00:00:00.000Z,12,312,חרבות ברזל,2
2024-08-14T00:00:00.000Z,16,313,חרבות ברזל,2
2024-08-14T00:00:00.000Z,16,313,סך הכל,0
2024-08-15T00:00:00.000Z,17,314,סך הכל,0
2024-08-15T00:00:00.000Z,17,314,חרבות ברזל,2
2024-08-16T00:00:00.000Z,7,315,סך הכל,0
2024-08-16T00:00:00.000Z,7,315,חרבות ברזל,2
2024-08-17T00:00:00.000Z,15,316,סך הכל,0
2024-08-17T00:00:00.000Z,15,316,חרבות ברזל,2
2024-08-18T00:00:00.000Z,23,317,סך הכל,0
2024-08-18T00:00:00.000Z,23,317,חרבות ברזל,2
2024-08-19T00:00:00.000Z,16,318,חרבות ברזל,2
2024-08-19T00:00:00.000Z,16,318,סך הכל,0
2024-08-20T00:00:00.000Z,19,319,סך הכל,0
2024-08-20T00:00:00.000Z,19,319,חרבות ברזל,2
2024-08-21T00:00:00.000Z,17,320,חרבות ברזל,2
2024-08-21T00:00:00.000Z,17,320,סך הכל,0
2024-08-22T00:00:00.000Z,15,321,סך הכל,0
2024-08-22T00:00:00.000Z,15,321,חרבות ברזל,2
2024-08-23T00:00:00.000Z,23,322,חרבות ברזל,2
2024-08-23T00:00:00.000Z,23,322,סך הכל,0
2024-08-24T00:00:00.000Z,11,323,סך הכל,0
2024-08-24T00:00:00.000Z,11,323,חרבות ברזל,2
2024-08-25T00:00:00.000Z,33,324,חרבות ברזל,2
2024-08-25T00:00:00.000Z,33,324,סך הכל,0
2024-08-26T00:00:00.000Z,16,325,סך הכל,0
2024-08-26T00:00:00.000Z,16,325,חרבות ברזל,2
2024-08-27T00:00:00.000Z,21,326,סך הכל,0
2024-08-27T00:00:00.000Z,21,326,חרבות ברזל,2
2024-08-28T00:00:00.000Z,18,327,סך הכל,0
2024-08-28T00:00:00.000Z,18,327,חרבות ברזל,2
2024-08-29T00:00:00.000Z,10,328,חרבות ברזל,2
2024-08-29T00:00:00.000Z,10,328,סך הכל,0
2024-08-30T00:00:00.000Z,10,329,חרבות ברזל,2
2024-08-30T00:00:00.000Z,10,329,סך הכל,0
2024-08-31T00:00:00.000Z,24,330,סך הכל,0
2025-05-22T00:00:00.000Z,36,593,חרבות ברזל,2
2025-05-22T00:00:00.000Z,36,593,סך הכל,0
2025-05-23T00:00:00.000Z,22,594,חרבות ברזל,2
2025-05-23T00:00:00.000Z,22,594,סך הכל,0
2025-05-24T00:00:00.000Z,5,595,סך הכל,0
2025-05-24T00:00:00.000Z,5,595,חרבות ברזל,2
2025-05-25T00:00:00.000Z,15,596,חרבות ברזל,2
2025-05-25T00:00:00.000Z,15,596,סך הכל,0
2025-05-26T00:00:00.000Z,12,597,סך הכל,0
2025-05-26T00:00:00.000Z,12,597,חרבות ברזל,2
2025-05-27T00:00:00.000Z,14,598,סך הכל,0
2025-05-27T00:00:00.000Z,14,598,חרבות ברזל,2
2025-05-28T00:00:00.000Z,9,599,סך הכל,0
2025-05-28T00:00:00.000Z,9,599,חרבות ברזל,2
2025-05-29T00:00:00.000Z,25,600,סך הכל,0
2025-05-29T00:00:00.000Z,25,600,חרבות ברזל,2
2025-05-30T00:00:00.000Z,8,601,סך הכל,0
2025-05-30T00:00:00.000Z,8,601,חרבות ברזל,2
2025-05-31T00:00:00.000Z,5,602,סך הכל,0
2025-05-31T00:00:00.000Z,5,602,חרבות ברזל,2
2025-06-01T00:00:00.000Z,14,603,חרבות ברזל,2
2025-06-01T00:00:00.000Z,14,603,סך הכל,0
2025-06-02T00:00:00.000Z,9,604,סך הכל,0
2025-06-02T00:00:00.000Z,9,604,חרבות ברזל,2
2025-06-03T00:00:00.000Z,26,605,חרבות ברזל,2
2025-06-03T00:00:00.000Z,26,605,סך הכל,0
2025-06-04T00:00:00.000Z,24,606,סך הכל,0
2025-06-04T00:00:00.000Z,24,606,חרבות ברזל,2
2025-06-05T00:00:00.000Z,16,607,חרבות ברזל,2
2025-06-05T00:00:00.000Z,16,607,סך הכל,0
2025-06-06T00:00:00.000Z,22,608,סך הכל,0
2025-06-06T00:00:00.000Z,22,608,חרבות ברזל,2
2025-06-07T00:00:00.000Z,11,609,חרבות ברזל,2
2025-06-07T00:00:00.000Z,11,609,סך הכל,0
2025-06-08T00:00:00.000Z,28,610,סך הכל,0
2025-06-08T00:00:00.000Z,28,610,חרבות ברזל,2
2025-06-09T00:00:00.000Z,17,611,חרבות ברזל,2
2025-06-09T00:00:00.000Z,17,611,סך הכל,0
2025-06-10T00:00:00.000Z,25,612,חרבות ברזל,2
2025-06-10T00:00:00.000Z,25,612,סך הכל,0
2025-06-11T00:00:00.000Z,16,613,סך הכל,0
2025-06-11T00:00:00.000Z,16,613,חרבות ברזל,2
2025-06-12T00:00:00.000Z,13,614,סך הכל,0
2025-06-12T00:00:00.000Z,13,614,חרבות ברזל,2
2025-06-13T00:00:00.000Z,265,615,סך הכל,0
2025-06-13T00:00:00.000Z,218,615,עם כלביא,1
2025-06-13T00:00:00.000Z,47,615,חרבות ברזל,2
2025-06-14T00:00:00.000Z,395,616,סך הכל,0
2025-06-14T00:00:00.000Z,377,616,עם כלביא,1
2025-06-14T00:00:00.000Z,18,616,חרבות ברזל,2
2025-06-15T00:00:00.000Z,17,617,חרבות ברזל,2
2025-06-15T00:00:00.000Z,667,617,סך הכל,0
2025-06-15T00:00:00.000Z,650,617,עם כלביא,1
2025-06-16T00:00:00.000Z,456,618,סך הכל,0
2025-06-16T00:00:00.000Z,27,618,חרבות ברזל,2
2025-06-16T00:00:00.000Z,429,618,עם כלביא,1
2025-06-17T00:00:00.000Z,322,619,עם כלביא,1
2025-06-17T00:00:00.000Z,14,619,חרבות ברזל,2
2025-06-17T00:00:00.000Z,336,619,סך הכל,0
2025-06-18T00:00:00.000Z,191,620,סך הכל,0
2025-06-18T00:00:00.000Z,21,620,חרבות ברזל,2
2025-06-18T00:00:00.000Z,170,620,עם כלביא,1
2025-06-19T00:00:00.000Z,32,621,חרבות ברזל,2
2025-06-19T00:00:00.000Z,474,621,סך הכל,0
2025-06-19T00:00:00.000Z,442,621,עם כלביא,1
2025-06-20T00:00:00.000Z,224,622,סך הכל,0
2025-06-20T00:00:00.000Z,10,622,חרבות ברזל,2
2025-06-20T00:00:00.000Z,214,622,עם כלביא,1
2025-06-21T00:00:00.000Z,90,623,עם כלביא,1
2025-06-21T00:00:00.000Z,3,623,חרבות ברזל,2
2025-06-21T00:00:00.000Z,93,623,סך הכל,0
2025-06-22T00:00:00.000Z,197,624,עם כלביא,1
2025-06-22T00:00:00.000Z,213,624,סך הכל,0
2025-06-22T00:00:00.000Z,16,624,חרבות ברזל,2
2025-06-23T00:00:00.000Z,181,625,עם כלביא,1
2025-06-23T00:00:00.000Z,11,625,חרבות ברזל,2
2025-06-23T00:00:00.000Z,192,625,סך הכל,0
2025-06-24T00:00:00.000Z,214,626,סך הכל,0
2025-06-24T00:00:00.000Z,209,626,עם כלביא,1
2025-06-24T00:00:00.000Z,5,626,חרבות ברזל,2
2025-06-25T00:00:00.000Z,14,627,חרבות ברזל,2
2025-06-25T00:00:00.000Z,24,627,עם כלביא,1
2025-06-25T00:00:00.000Z,38,627,סך הכל,0
2025-06-26T00:00:00.000Z,30,628,עם כלביא,1
2025-06-26T00:00:00.000Z,15,628,חרבות ברזל,2
2025-06-26T00:00:00.000Z,45,628,סך הכל,0
2025-06-27T00:00:00.000Z,6,629,חרבות ברזל,2
2025-06-27T00:00:00.000Z,10,629,סך הכל,0
2025-06-27T00:00:00.000Z,4,629,עם כלביא,1
2025-06-28T00:00:00.000Z,7,630,סך הכל,0
2025-06-28T00:00:00.000Z,1,630,עם כלביא,1
2025-06-28T00:00:00.000Z,6,630,חרבות ברזל,2
2025-06-29T00:00:00.000Z,19,631,חרבות ברזל,2
2025-06-29T00:00:00.000Z,20,631,סך הכל,0
2025-06-29T00:00:00.000Z,1,631,עם כלביא,1
2025-06-30T00:00:00.000Z,14,632,סך הכל,0
2025-06-30T00:00:00.000Z,14,632,חרבות ברזל,2
2025-07-01T00:00:00.000Z,19,633,סך הכל,0
2025-07-01T00:00:00.000Z,19,633,חרבות ברזל,2
2025-07-02T00:00:00.000Z,21,634,סך הכל,0
2025-07-02T00:00:00.000Z,21,634,חרבות ברזל,2
2025-07-03T00:00:00.000Z,15,635,חרבות ברזל,2
2025-07-03T00:00:00.000Z,1,635,עם כלביא,1
2025-07-03T00:00:00.000Z,16,635,סך הכל,0
2025-07-04T00:00:00.000Z,15,636,סך הכל,0
2025-07-04T00:00:00.000Z,15,636,חרבות ברזל,2
2025-07-05T00:00:00.000Z,16,637,חרבות ברזל,2
2025-07-05T00:00:00.000Z,16,637,סך הכל,0
2025-07-06T00:00:00.000Z,17,638,סך הכל,0
2025-07-06T00:00:00.000Z,16,638,חרבות ברזל,2
2025-07-06T00:00:00.000Z,1,638,עם כלביא,1
2025-07-07T00:00:00.000Z,19,639,סך הכל,0
2025-07-07T00:00:00.000Z,19,639,חרבות ברזל,2
2025-07-08T00:00:00.000Z,16,640,סך הכל,0
2025-07-08T00:00:00.000Z,16,640,חרבות ברזל,2
2025-07-09T00:00:00.000Z,23,641,חרבות ברזל,2
2025-07-09T00:00:00.000Z,23,641,סך הכל,0
2025-07-10T00:00:00.000Z,33,642,סך הכל,0
2025-07-10T00:00:00.000Z,33,642,חרבות ברזל,2
2025-07-11T00:00:00.000Z,16,643,חרבות ברזל,2
2025-07-11T00:00:00.000Z,16,643,סך הכל,0
2025-07-12T00:00:00.000Z,28,644,חרבות ברזל,2
2025-07-12T00:00:00.000Z,28,644,סך הכל,0
2025-07-13T00:00:00.000Z,10,645,סך הכל,0
2025-07-13T00:00:00.000Z,10,645,חרבות ברזל,2
2025-07-14T00:00:00.000Z,11,646,חרבות ברזל,2
2025-07-14T00:00:00.000Z,11,646,סך הכל,0
2025-07-15T00:00:00.000Z,10,647,סך הכל,0
2025-07-15T00:00:00.000Z,10,647,חרבות ברזל,2
2025-07-16T00:00:00.000Z,19,648,סך הכל,0
2025-07-16T00:00:00.000Z,1,648,עם כלביא,1
2023-12-12T00:00:00.000Z,124,67,סך הכל,0
2023-12-12T00:00:00.000Z,124,67,חרבות ברזל,2
2023-12-13T00:00:00.000Z,95,68,חרבות ברזל,2
2023-12-13T00:00:00.000Z,95,68,סך הכל,0
2023-12-14T00:00:00.000Z,106,69,סך הכל,0
2023-12-14T00:00:00.000Z,106,69,חרבות ברזל,2
2023-12-15T00:00:00.000Z,81,70,חרבות ברזל,2
2023-12-15T00:00:00.000Z,81,70,סך הכל,0
2023-12-16T00:00:00.000Z,79,71,סך הכל,0
2023-12-16T00:00:00.000Z,79,71,חרבות ברזל,2
2023-12-17T00:00:00.000Z,144,72,חרבות ברזל,2
2023-12-17T00:00:00.000Z,144,72,סך הכל,0
2023-12-18T00:00:00.000Z,73,73,סך הכל,0
2023-12-18T00:00:00.000Z,73,73,חרבות ברזל,2
2023-12-19T00:00:00.000Z,119,74,חרבות ברזל,2
2023-12-19T00:00:00.000Z,119,74,סך הכל,0
2023-12-20T00:00:00.000Z,127,75,סך הכל,0
2023-12-20T00:00:00.000Z,127,75,חרבות ברזל,2
2023-12-21T00:00:00.000Z,129,76,חרבות ברזל,2
2023-12-21T00:00:00.000Z,129,76,סך הכל,0
2023-12-22T00:00:00.000Z,93,77,חרבות ברזל,2
2023-12-22T00:00:00.000Z,93,77,סך הכל,0
2023-12-23T00:00:00.000Z,73,78,סך הכל,0
2023-12-23T00:00:00.000Z,73,78,חרבות ברזל,2
2023-12-24T00:00:00.000Z,94,79,חרבות ברזל,2
2023-12-24T00:00:00.000Z,94,79,סך הכל,0
2023-12-25T00:00:00.000Z,97,80,סך הכל,0
2023-12-25T00:00:00.000Z,97,80,חרבות ברזל,2
2023-12-26T00:00:00.000Z,142,81,סך הכל,0
2023-12-26T00:00:00.000Z,142,81,חרבות ברזל,2
2023-12-27T00:00:00.000Z,115,82,סך הכל,0
2023-12-27T00:00:00.000Z,115,82,חרבות ברזל,2
2023-12-28T00:00:00.000Z,89,83,סך הכל,0
2023-12-28T00:00:00.000Z,89,83,חרבות ברזל,2
2023-12-29T00:00:00.000Z,64,84,חרבות ברזל,2
2023-12-29T00:00:00.000Z,64,84,סך הכל,0
2023-12-30T00:00:00.000Z,41,85,סך הכל,0
2023-12-30T00:00:00.000Z,41,85,חרבות ברזל,2
2023-12-31T00:00:00.000Z,71,86,חרבות ברזל,2
2023-12-31T00:00:00.000Z,71,86,סך הכל,0
2024-01-01T00:00:00.000Z,137,87,סך הכל,0
2024-01-01T00:00:00.000Z,137,87,חרבות ברזל,2
2024-01-02T00:00:00.000Z,87,88,חרבות ברזל,2
2024-01-02T00:00:00.000Z,87,88,סך הכל,0
2024-01-03T00:00:00.000Z,63,89,סך הכל,0
2024-01-03T00:00:00.000Z,63,89,חרבות ברזל,2
2024-01-04T00:00:00.000Z,101,90,חרבות ברזל,2
2024-01-04T00:00:00.000Z,101,90,סך הכל,0
2024-01-05T00:00:00.000Z,46,91,סך הכל,0
2024-01-05T00:00:00.000Z,46,91,חרבות ברזל,2
2024-01-06T00:00:00.000Z,40,92,חרבות ברזל,2
2024-01-06T00:00:00.000Z,40,92,סך הכל,0
2024-01-07T00:00:00.000Z,63,93,חרבות ברזל,2
2024-01-07T00:00:00.000Z,63,93,סך הכל,0
2024-01-08T00:00:00.000Z,97,94,חרבות ברזל,2
2024-01-08T00:00:00.000Z,97,94,סך הכל,0
